3144,152,16,36
4426,845,16,35
687,335,16,34
1421,778,16,31
2720,677,16,31
1920,252,16,31
3245,47,16,31
545,974,16,30
395,471,16,30
82,789,16,29
3888,555,16,29
4793,218,16,29
3278,742,16,28
3597,615,16,28
2907,384,16,28
1181,142,16,28
1429,57,16,28
818,486,16,27
49,425,16,27
1459,314,16,27
724,201,16,27
1134,508,16,26
2280,689,16,25
2246,518,16,25
969,352,16,25
1111,234,16,25
3431,176,16,25
1565,90,16,25
738,39,16,25
1004,910,16,24
2343,415,16,24
4749,797,16,22
942,556,16,22
4573,193,16,22
1338,939,16,21
2105,598,16,21
3046,668,16,19
4719,667,16,19
725,346,16,19
2077,240,16,19
2013,908,16,18
4147,906,16,18
1489,728,16,18
324,645,16,18
2617,599,16,17
376,354,16,16
1116,333,16,16
1909,828,16,15
1623,458,16,15
1983,38,16,15
3118,637,16,14
4441,262,16,14
3038,992,16,13
1435,713,16,13
560,159,16,12
2367,992,16,11
4672,518,16,11
1722,125,16,11
4810,986,16,10
86,345,16,10
3176,319,16,10
1216,310,16,10
416,248,16,10
1180,50,16,10
635,19,16,10
540,629,16,9
1597,510,16,9
3524,164,16,9
2339,885,16,8
4833,644,16,8
707,57,16,8
2963,448,16,7
2554,89,16,7
3400,292,16,6
2586,660,16,5
2697,339,16,5
2711,157,16,5
1746,156,16,5
447,515,16,3
2015,353,16,3
4092,797,16,2
3215,749,16,1
3082,852,17,48
2640,429,17,48
2824,367,17,48
2095,261,17,48
4356,783,17,47
1070,799,17,43
2450,69,17,43
1790,64,17,43
4888,174,17,42
1146,988,17,41
3478,858,17,41
3135,713,17,41
2157,388,17,41
317,217,17,41
710,714,17,39
4373,652,17,39
2654,874,17,38
4571,770,17,38
2682,185,17,38
516,859,17,37
279,773,17,37
3691,83,17,37
3195,823,17,36
2663,572,17,35
2659,827,17,34
2590,667,17,33
1581,550,17,32
2203,746,17,31
3152,872,17,30
4027,336,17,30
2920,135,17,30
538,661,17,29
691,437,17,29
2805,134,17,29
4996,40,17,29
735,357,17,28
1078,735,17,27
928,441,17,27
543,46,17,27
3796,19,17,27
3103,907,17,26
621,619,17,26
2976,469,17,25
4497,164,17,25
2510,608,17,24
2983,130,17,24
2185,190,17,23
3232,34,17,23
1074,709,17,22
2236,207,17,22
3972,122,17,22
4371,783,17,21
1080,20,17,20
1630,177,17,19
3464,205,17,17
3526,523,17,16
4499,178,17,16
1195,63,17,16
1582,944,17,14
4679,519,17,14
4130,392,17,14
1155,218,17,14
2028,73,17,14
244,991,17,13
640,76,17,13
2952,983,17,12
4587,770,17,12
2787,237,17,12
4277,126,17,10
2211,29,17,10
905,749,17,9
2423,426,17,9
2829,201,17,9
3220,40,17,9
1931,688,17,8
2321,341,17,8
890,855,17,7
2989,252,17,7
2156,949,17,6
3695,639,17,6
3337,712,17,5
4310,340,17,5
480,34,17,5
2410,37,17,4
4619,897,17,3
1734,564,17,3
297,816,17,2
1226,451,17,2
4764,341,17,2
3606,1000,17,1
2000,907,17,1
1898,199,17,1
910,28,17,1
2680,800,18,50
2304,487,18,50
2223,748,18,49
2562,589,18,49
4438,341,18,49
4668,209,18,49
2728,136,18,48
4528,100,18,48
408,936,18,47
4276,363,18,47
722,209,18,47
3037,611,18,46
339,524,18,46
4778,152,18,46
4213,14,18,46
1462,991,18,45
4807,257,18,45
4637,549,18,44
3765,531,18,44
504,204,18,44
4529,157,18,44
3481,801,18,43
1463,258,18,43
4556,980,18,42
4363,512,18,41
3138,10,18,41
3351,277,18,40
1764,959,18,39
1299,633,18,39
3338,145,18,39
3334,844,18,38
3929,668,18,38
479,89,18,38
2075,848,18,37
2643,488,18,36
2219,243,18,36
1916,660,18,35
1097,533,18,35
4297,464,18,35
3000,412,18,35
726,194,18,35
3919,152,18,35
329,61,18,35
3483,458,18,34
4275,133,18,34
1839,813,18,33
2225,286,18,33
2626,193,18,33
2444,165,18,33
1843,495,18,32
3246,164,18,32
3345,50,18,31
1396,41,18,31
3217,861,18,30
2619,515,18,30
4519,54,18,29
1026,677,18,27
4548,709,18,26
708,484,18,26
1837,893,18,25
1807,682,18,25
4252,480,18,25
241,401,18,25
4227,124,18,25
1797,896,18,24
1484,760,18,24
1492,986,18,23
1059,929,18,23
681,814,18,22
4818,231,18,22
99,493,18,21
2494,369,18,21
898,641,18,19
3025,32,18,19
840,747,18,18
4560,205,18,18
4585,122,18,18
2417,847,18,17
3819,680,18,17
4324,862,18,16
2806,656,18,16
943,259,18,16
3146,709,18,15
3230,450,18,15
2218,328,18,15
700,96,18,13
1342,953,18,12
1892,926,18,12
3608,739,18,12
4514,440,18,12
402,280,18,12
616,962,18,11
3510,872,18,11
4545,251,18,11
3231,728,18,10
832,590,18,10
1617,481,18,10
3450,229,18,10
1398,689,18,9
3600,652,18,9
4194,117,18,9
4247,73,18,9
2229,418,18,8
1697,386,18,8
189,985,18,7
1878,637,18,7
4433,450,18,6
118,320,18,6
1613,361,18,5
4200,165,18,5
367,71,18,5
278,619,18,4
88,121,18,4
4942,21,18,4
286,754,18,3
3201,347,18,3
3276,944,18,2
249,645,18,2
4186,125,18,1
4734,76,18,1
2819,267,19,50
1618,783,19,48
654,622,19,47
2489,638,19,46
4965,628,19,46
4472,292,19,46
1372,87,19,46
1017,722,19,45
4682,254,19,45
3615,811,19,44
3027,372,19,44
1326,73,19,44
4387,927,19,43
3544,688,19,42
3685,657,19,42
4239,382,19,42
4850,370,19,42
716,114,19,42
3132,843,19,41
1524,835,19,41
2556,389,19,39
542,218,19,39
3383,49,19,39
3979,991,19,38
3367,636,19,38
3111,460,19,38
2452,320,19,38
4667,14,19,38
1893,714,19,37
4632,411,19,37
3967,352,19,37
3420,886,19,34
798,183,19,34
3842,152,19,34
4660,19,19,34
4521,942,19,33
2839,954,19,32
2890,687,19,32
2358,439,19,32
1712,43,19,32
895,999,19,31
463,630,19,31
3501,574,19,30
4417,339,19,30
1427,77,19,30
3901,349,19,28
4339,61,19,28
1763,335,19,26
614,488,19,25
1276,397,19,25
2424,997,19,24
378,584,19,24
1772,367,19,24
1248,340,19,24
2067,48,19,24
1580,431,19,23
2812,233,19,23
4709,483,19,22
1550,266,19,21
2315,917,19,20
1334,785,19,20
4990,774,19,20
4708,173,19,20
4383,980,19,18
1485,910,19,18
2547,875,19,18
2644,695,19,18
3362,299,19,18
2256,839,19,17
1675,791,19,16
1638,804,19,15
4763,813,19,14
546,490,19,13
2698,469,19,13
4522,377,19,13
4669,65,19,12
4980,72,19,11
4662,953,19,8
2326,376,19,8
3209,62,19,8
2756,128,19,7
936,123,19,7
3804,95,19,7
2108,967,19,6
4067,937,19,5
1937,883,19,5
2204,133,19,5
250,925,19,4
4180,290,19,4
3670,899,19,3
1724,732,19,3
4866,419,19,3
3822,107,19,3
4561,888,19,2
667,812,19,2
3808,678,19,2
2508,500,19,1
1728,404,19,1
4261,226,20,50
1391,157,20,50
3570,621,20,48
3985,402,20,48
4187,818,20,47
786,97,20,47
2133,936,20,46
1177,799,20,45
1681,468,20,45
3063,121,20,45
3130,24,20,45
3948,875,20,43
1910,543,20,43
2676,503,20,43
3263,332,20,43
109,609,20,42
2632,352,20,42
3449,956,20,41
437,831,20,41
4811,805,20,41
3724,759,20,41
3051,755,20,41
2518,680,20,40
2594,461,20,40
4795,411,20,40
1726,544,20,38
742,204,20,38
3816,279,20,37
3859,187,20,37
1215,910,20,35
2607,394,20,35
2115,922,20,34
1903,573,20,34
3179,333,20,34
368,746,20,33
1832,460,20,33
4381,180,20,33
2730,796,20,32
1025,115,20,32
1918,934,20,31
3886,388,20,31
4481,224,20,30
4298,849,20,28
3438,830,20,28
2834,827,20,28
933,843,20,26
4231,356,20,26
3853,251,20,26
3199,74,20,26
3743,16,20,26
1252,740,20,24
3775,173,20,24
2777,73,20,24
1989,796,20,23
187,632,20,23
1649,504,20,23
3836,916,20,22
4140,346,20,22
4705,267,20,21
2145,258,20,21
1229,873,20,20
4707,336,20,20
4144,259,20,20
4515,555,20,19
229,778,20,18
1637,207,20,18
1487,14,20,18
1228,863,20,17
4805,267,20,17
2089,79,20,17
3824,623,20,16
4124,378,20,16
1117,130,20,16
2701,49,20,15
4415,746,20,14
2073,452,20,14
1964,18,20,14
3786,272,20,13
589,53,20,13
2232,699,20,12
3868,697,20,9
2803,749,20,8
2993,842,20,7
3095,614,20,6
2608,530,20,6
1256,988,20,5
2688,584,20,5
3956,349,20,4
914,961,20,3
1076,931,20,3
1719,778,20,3
4732,766,20,3
1211,515,20,3
3873,803,20,2
2116,582,20,2
2464,547,20,2
4762,521,20,2
2973,71,20,1
1048,913,21,49
3708,713,21,49
4932,672,21,49
3079,66,21,49
2465,631,21,48
3421,343,21,48
812,744,21,47
199,37,21,47
3644,499,21,46
3036,101,21,46
2692,447,21,44
439,766,21,43
180,263,21,43
4216,651,21,42
3164,335,21,42
3531,114,21,42
3291,864,21,41
491,776,21,41
1247,951,21,40
95,979,21,39
2426,451,21,38
3717,178,21,37
3976,429,21,36
3774,643,21,35
4645,188,21,35
751,803,21,34
508,740,21,34
4720,457,21,34
506,396,21,34
2120,891,21,33
3622,297,21,33
2530,115,21,33
387,874,21,32
1640,466,21,32
3452,865,21,31
3916,320,21,31
2007,156,21,31
3203,758,21,30
771,525,21,30
1406,374,21,30
2473,674,21,28
2539,516,21,27
1899,788,21,26
2224,716,21,26
4536,941,21,25
3668,153,21,25
2018,934,21,23
2837,977,21,21
4158,850,21,21
3171,797,21,21
3801,445,21,21
4872,379,21,21
4002,307,21,21
3529,96,21,21
1352,828,21,20
3781,641,21,20
4455,548,21,18
4064,405,21,18
1531,87,21,18
3518,609,21,17
3012,551,21,17
3445,643,21,16
3502,457,21,16
3839,170,21,16
1443,799,21,15
3989,757,21,15
1436,88,21,15
460,439,21,14
1598,91,21,14
1064,88,21,14
1255,403,21,13
4741,298,21,13
398,887,21,12
828,440,21,10
1699,348,21,10
4680,867,21,9
4132,588,21,9
2627,857,21,8
1872,968,21,7
897,441,21,7
959,984,21,5
156,886,21,5
699,163,21,4
1291,907,21,3
432,321,21,3
3186,716,21,2
916,597,21,2
4211,777,21,1
151,873,22,48
1704,394,22,48
1171,214,22,48
596,972,22,47
226,751,22,47
3855,362,22,47
2670,236,22,47
2380,119,22,46
4823,716,22,45
362,654,22,45
3703,392,22,45
4059,913,22,44
198,696,22,44
3707,529,22,44
2987,471,22,44
529,996,22,43
4580,222,22,43
1203,59,22,43
4458,837,22,42
200,445,22,42
380,356,22,42
2555,324,22,42
458,986,22,41
4830,798,22,41
1190,42,22,40
4540,28,22,40
629,473,22,39
2501,79,22,39
573,786,22,38
3728,21,22,38
3620,991,22,37
3687,276,22,37
1530,183,22,37
35,45,22,37
878,532,22,36
3323,640,22,35
1759,599,22,35
3007,176,22,33
205,988,22,32
2064,818,22,32
1127,624,22,32
2723,746,22,31
4340,632,22,31
1753,930,22,30
2391,811,22,28
459,712,22,28
1960,631,22,28
1518,21,22,28
3945,683,22,27
4518,912,22,26
4757,329,22,26
2273,890,22,25
639,740,22,24
537,572,22,24
1590,469,22,24
531,56,22,24
4586,920,22,23
3561,561,22,23
4456,330,22,22
4566,59,22,22
2945,915,22,21
3349,220,22,21
808,874,22,20
2406,712,22,20
870,425,22,20
1614,924,22,19
880,905,22,19
1919,620,22,19
320,739,22,18
2813,710,22,18
2885,594,22,18
1106,126,22,18
3742,311,22,16
224,419,22,15
3889,57,22,15
2506,999,22,14
4583,605,22,12
4469,562,22,11
2858,14,22,11
1411,948,22,10
4797,597,22,9
4042,791,22,8
4330,577,22,8
3443,225,22,7
562,154,22,7
1000,933,22,6
3411,790,22,6
1474,860,22,5
3537,142,22,4
2974,703,22,3
3489,482,22,3
222,354,22,3
7,891,22,2
4608,622,22,2
4492,903,23,50
112,491,23,50
2977,941,23,49
3744,768,23,48
925,423,23,45
3569,598,23,44
346,923,23,43
4934,886,23,43
2610,797,23,42
1561,752,23,42
4011,112,23,41
1132,232,23,40
3619,207,23,40
4890,895,23,39
871,891,23,39
1696,885,23,39
4905,520,23,39
4040,816,23,38
1282,589,23,38
19,183,23,38
2277,25,23,38
3099,761,23,37
4359,154,23,36
1917,124,23,36
1356,87,23,35
3656,607,23,34
3131,196,23,34
644,41,23,34
2867,683,23,33
3113,513,23,33
3252,226,23,33
295,689,23,32
672,579,23,32
2703,37,23,32
1678,643,23,31
4155,690,23,30
3238,644,23,28
4318,14,23,28
4699,985,23,25
4746,728,23,25
4168,624,23,25
4349,483,23,25
128,802,23,23
643,466,23,21
3532,719,23,20
1170,622,23,20
3882,885,23,19
115,865,23,19
3433,419,23,19
338,353,23,18
1187,325,23,18
1888,75,23,18
3129,759,23,17
490,759,23,17
3170,671,23,17
50,321,23,17
4614,843,23,16
4575,620,23,16
2398,255,23,16
2351,919,23,15
3623,853,23,15
471,582,23,15
1513,316,23,15
3871,173,23,14
657,96,23,13
4581,98,23,12
1040,947,23,11
3358,798,23,11
2946,525,23,10
2499,215,23,9
4380,248,23,8
3081,162,23,8
2543,471,23,7
3408,225,23,7
4802,955,23,6
576,698,23,6
4109,457,23,6
1179,574,23,5
2430,223,23,5
3090,59,23,3
753,696,23,2
2107,664,23,2
3692,241,23,2
103,829,23,1
2958,706,23,1
1497,232,23,1
587,881,24,50
3105,871,24,50
3812,743,24,50
3375,217,24,50
2794,95,24,50
1804,894,24,49
12,823,24,49
4629,254,24,49
1214,177,24,49
3862,163,24,47
1254,142,24,47
4867,41,24,47
2235,776,24,45
4057,188,24,44
2453,997,24,43
3372,928,24,43
1414,925,24,43
2589,576,24,43
2053,394,24,43
1725,316,24,43
712,280,24,43
1566,950,24,42
3641,823,24,42
4025,989,24,41
2612,186,24,41
1733,287,24,40
2884,809,24,39
658,830,24,38
2826,718,24,38
3283,607,24,38
2932,364,24,38
2151,628,24,37
3100,213,24,37
1648,670,24,36
1027,18,24,36
2100,22,24,35
2986,473,24,34
68,240,24,34
1512,166,24,33
4612,147,24,33
2913,30,24,33
4159,397,24,32
3137,284,24,32
4260,125,24,32
3618,329,24,31
1222,211,24,31
752,165,24,31
233,125,24,30
502,42,24,30
1602,299,24,29
207,958,24,28
4691,132,24,28
4165,129,24,28
750,833,24,26
312,660,24,26
1371,342,24,25
4849,929,24,24
3770,921,24,24
3048,252,24,24
349,489,24,23
2818,991,24,22
2228,884,24,22
2641,151,24,22
993,915,24,21
3709,922,24,20
1379,350,24,20
3921,342,24,20
1501,193,24,20
2587,996,24,19
1717,880,24,19
2337,324,24,16
132,181,24,16
30,978,24,15
2289,659,24,14
2741,420,24,14
2241,220,24,14
2153,704,24,12
1642,727,24,11
533,546,24,11
4338,775,24,10
4303,334,24,8
1809,991,24,7
4948,889,24,7
2482,175,24,7
3430,756,24,6
1558,679,24,6
4508,163,24,6
46,985,24,5
4273,528,24,5
1535,213,24,5
4128,198,24,5
875,812,24,4
1268,751,24,4
2950,300,24,4
2845,936,24,1
1695,895,24,1
743,139,24,1
3629,129,25,49
144,102,25,49
1245,10,25,48
3566,517,25,47
1137,262,25,47
2630,129,25,47
3671,962,25,43
2163,752,25,43
4730,555,25,43
456,490,25,43
966,115,25,42
556,63,25,41
709,858,25,40
2796,648,25,40
1936,624,25,40
2534,895,25,39
3021,674,25,39
1131,798,25,38
4006,668,25,38
3296,926,25,37
2992,510,25,37
3401,176,25,36
2003,946,25,35
4296,377,25,35
280,91,25,35
1868,326,25,34
2571,166,25,34
1056,975,25,33
4892,857,25,33
1923,524,25,33
921,305,25,33
886,255,25,33
795,25,25,33
1260,517,25,32
3832,155,25,32
2569,360,25,30
2332,958,25,29
4342,730,25,29
1123,319,25,29
3054,73,25,29
3810,13,25,29
228,934,25,28
607,651,25,28
4992,522,25,28
4615,987,25,27
955,598,25,27
2132,593,25,27
1604,564,25,26
4506,379,25,26
4733,352,25,26
406,761,25,25
2069,54,25,25
389,710,25,23
4331,648,25,23
4248,518,25,23
3281,48,25,23
347,736,25,22
1283,306,25,22
3320,12,25,22
58,752,25,21
2736,558,25,21
2240,181,25,21
142,707,25,20
2173,665,25,20
1628,460,25,18
2801,341,25,18
3357,114,25,18
1188,132,25,16
1221,78,25,16
1622,588,25,14
4604,197,25,14
3893,156,25,14
3324,680,25,13
696,535,25,13
3731,627,25,12
4554,62,25,11
466,262,25,10
4958,93,25,10
4169,112,25,9
539,554,25,8
1176,762,25,7
1219,635,25,7
1343,553,25,7
3015,278,25,7
2395,171,25,7
1801,776,25,6
1077,117,25,6
2086,861,25,5
2559,508,25,5
1013,448,25,5
1063,304,25,5
975,166,25,5
603,869,25,4
1447,206,25,4
2601,57,25,4
1418,866,25,3
2552,708,25,2
4913,564,25,2
999,458,25,2
485,344,25,2
592,605,26,49
2531,417,26,49
3974,21,26,49
3229,891,26,48
3999,672,26,47
3490,351,26,47
1005,160,26,46
1897,176,26,45
1003,557,26,44
2092,449,26,44
3679,351,26,44
1014,217,26,44
3797,132,26,44
1385,278,26,43
3312,791,26,42
3109,360,26,42
453,621,26,40
2820,538,26,40
1173,553,26,39
958,519,26,39
2766,263,26,39
2004,877,26,38
1175,493,26,38
440,744,26,37
3817,499,26,37
405,779,26,36
473,576,26,36
4661,253,26,36
1475,975,26,35
1039,890,26,35
481,368,26,35
3282,105,26,35
4760,912,26,34
2544,804,26,34
2658,763,26,34
1377,431,26,34
4884,324,26,34
1366,818,26,33
4195,816,26,33
3023,341,26,33
2810,375,26,32
3878,25,26,32
3840,877,26,31
2162,506,26,31
1890,247,26,31
1425,202,26,31
1520,960,26,30
4829,329,26,30
4834,894,26,29
2399,650,26,28
1616,373,26,28
3845,796,26,27
2780,788,26,26
3987,754,26,25
2191,875,26,24
2427,424,26,24
4589,349,26,24
2533,292,26,24
3482,201,26,24
1863,512,26,23
40,347,26,23
4170,30,26,23
822,545,26,22
1121,323,26,22
3319,150,26,21
4722,710,26,20
2580,729,26,19
2014,559,26,19
1831,362,26,18
39,324,26,18
1904,140,26,18
3931,870,26,17
1332,650,26,17
1328,412,26,17
1984,469,26,16
52,887,26,15
3863,583,26,14
3848,280,26,14
3009,223,26,14
225,964,26,13
4998,564,26,13
2006,328,26,13
705,25,26,12
4783,966,26,11
1877,56,26,10
1740,400,26,9
2438,206,26,9
1723,43,26,9
4792,915,26,8
414,34,26,8
4420,565,26,7
1339,321,26,7
1266,896,26,6
4190,216,26,6
4848,141,26,6
3314,62,26,6
4293,717,26,5
762,535,26,5
2600,451,26,5
4044,285,26,5
319,777,26,3
1457,384,26,3
3,895,26,2
3448,757,26,2
782,747,26,2
1405,730,26,2
2467,285,26,2
2611,232,27,50
3821,898,27,49
1987,689,27,49
4058,575,27,49
4024,449,27,49
2856,759,27,48
1,805,27,47
3057,312,27,46
1227,181,27,46
4695,402,27,44
1054,164,27,44
4728,961,27,43
2017,970,27,42
4269,825,27,42
4069,357,27,42
1527,600,27,41
1821,441,27,41
2532,970,27,40
3758,894,27,40
3584,651,27,40
3562,533,27,40
4688,205,27,40
4244,590,27,39
3936,489,27,39
4482,776,27,36
213,460,27,36
1767,436,27,36
4047,196,27,36
4268,806,27,34
4628,689,27,34
4223,998,27,33
4647,201,27,33
1705,771,27,32
4345,650,27,32
4893,638,27,31
3429,160,27,31
3906,957,27,30
1564,983,27,29
3059,755,27,29
2127,924,27,28
4179,963,27,27
4375,493,27,27
1320,124,27,27
3031,848,27,26
3554,914,27,25
246,946,27,24
2655,882,27,24
4491,626,27,22
399,470,27,22
2042,555,27,21
3938,795,27,19
1110,399,27,18
4655,356,27,17
805,485,27,16
3093,169,27,15
310,702,27,14
1038,282,27,14
3560,593,27,13
3701,567,27,13
240,463,27,13
2167,139,27,13
126,107,27,13
1094,38,27,13
3975,918,27,12
215,562,27,12
850,645,27,11
2838,644,27,11
1273,496,27,11
2878,300,27,11
4043,864,27,10
3900,576,27,10
3715,871,27,9
772,546,27,9
569,868,27,8
913,451,27,8
1667,34,27,8
382,912,27,7
1770,843,27,7
365,687,27,5
2341,621,27,5
2455,67,27,4
2054,329,27,3
4204,911,27,2
2045,810,27,2
1062,981,27,1
3782,235,28,50
500,936,28,49
4875,559,28,49
2011,433,28,49
1792,32,28,49
1165,17,28,49
4220,421,28,48
3075,229,28,47
1537,845,28,46
2193,422,28,46
2840,197,28,46
3966,840,28,45
3006,512,28,45
2328,223,28,45
3780,202,28,45
1756,359,28,44
1780,109,28,44
3674,763,28,43
227,676,28,43
4774,785,28,42
3214,716,28,42
4770,167,28,42
2994,536,28,40
2402,711,28,39
3087,48,28,39
3288,503,28,38
2302,371,28,38
1168,653,28,37
1660,92,28,37
1001,29,28,37
4150,636,28,35
2707,433,28,35
2470,728,28,34
216,191,28,34
2928,476,28,33
1942,393,28,33
3474,20,28,33
404,766,28,32
3558,687,28,32
315,543,28,32
1880,772,28,31
3172,505,28,31
4896,449,28,31
2714,266,28,31
866,786,28,30
3325,181,28,30
4115,13,28,30
3602,795,28,28
1732,620,28,28
551,496,28,28
4826,616,28,26
1886,584,28,26
4004,352,28,26
1606,650,28,25
3505,481,28,25
1205,366,28,25
372,445,28,24
1163,910,28,23
4601,877,28,23
4814,62,28,23
4214,61,28,23
4206,105,28,22
3621,933,28,21
3239,757,28,21
1438,496,28,21
594,964,28,20
3538,896,28,20
3918,98,28,20
4209,787,28,19
3860,529,28,19
3953,287,28,18
2369,849,28,17
2374,441,28,17
2266,410,28,16
2702,362,28,16
4406,594,28,15
4394,567,28,15
3194,203,28,15
2591,820,28,14
1002,189,28,14
2705,551,28,13
191,176,28,13
3292,896,28,12
778,811,28,10
827,767,28,9
3475,619,28,9
983,453,28,9
4089,969,28,8
4185,932,28,8
1083,775,28,8
1975,96,28,7
135,29,28,7
3769,729,28,6
4370,576,28,6
2660,20,28,6
3008,147,28,5
4955,821,28,4
2435,811,28,4
4,693,28,4
4891,607,28,4
1167,52,28,4
53,365,28,3
564,197,28,3
2960,73,28,2
2316,703,29,50
60,341,29,50
2400,737,29,49
2210,644,29,49
332,428,29,49
4274,149,29,49
3515,558,29,48
2099,971,29,47
4567,245,29,47
3990,177,29,47
178,929,29,46
4912,502,29,46
3553,231,29,46
1503,52,29,46
1052,584,29,45
739,448,29,45
3148,431,29,45
1556,469,29,44
5,353,29,44
4175,265,29,44
3496,751,29,43
2561,961,29,42
1830,941,29,41
1940,891,29,41
1554,688,29,41
93,765,29,40
341,417,29,40
1161,575,29,39
4852,288,29,38
1851,815,29,37
401,852,29,36
2357,725,29,36
803,415,29,36
90,384,29,36
4412,25,29,36
2242,600,29,35
4343,247,29,34
4841,51,29,34
2975,385,29,33
2765,339,29,33
1468,818,29,32
683,675,29,32
4598,593,29,32
2134,592,29,31
4937,599,29,30
3235,484,29,30
2308,661,29,29
3182,237,29,29
721,298,29,28
2168,276,29,28
2317,227,29,28
2139,412,29,27
1727,26,29,27
2768,808,29,26
2947,561,29,26
2809,353,29,26
4780,255,29,26
3694,895,29,25
2934,672,29,25
3793,178,29,25
2378,945,29,24
3173,574,29,24
2365,543,29,24
1958,351,29,24
2708,346,29,24
2047,146,29,24
257,76,29,24
2138,255,29,22
4824,763,29,21
4390,730,29,21
3911,595,29,21
4953,389,29,21
930,377,29,21
3042,171,29,21
4210,576,29,20
4255,469,29,20
2757,468,29,20
3190,610,29,19
4050,318,29,19
4511,165,29,19
4817,725,29,18
2769,294,29,18
1702,258,29,18
1108,170,29,18
2342,871,29,17
4541,558,29,16
1424,262,29,16
4715,214,29,16
2184,866,29,14
960,721,29,14
3107,630,29,14
3917,607,29,14
22,489,29,13
2477,393,29,13
1201,817,29,11
3799,698,29,11
1008,629,29,11
6,529,29,11
1584,947,29,10
3891,698,29,10
4116,903,29,9
3994,310,29,9
283,35,29,9
1345,804,29,7
2078,821,29,6
1883,447,29,6
3136,279,29,6
1381,153,29,6
1075,157,29,5
3779,111,29,5
1997,760,29,3
116,267,29,3
1281,71,29,3
4072,438,29,2
3022,236,29,2
755,149,29,2
896,93,29,2
1105,601,29,1
4879,119,29,1
4095,788,30,50
2396,667,30,49
1481,298,30,49
1086,320,30,48
906,254,30,48
4894,917,30,47
3814,824,30,47
61,613,30,47
3745,964,30,46
2624,323,30,46
4111,255,30,46
780,54,30,46
927,964,30,45
1426,246,30,45
214,230,30,45
4021,728,30,44
719,329,30,44
785,662,30,42
25,233,30,42
2431,405,30,40
4414,345,30,40
1223,82,30,40
4065,24,30,39
4217,900,30,38
3760,412,30,37
1057,572,30,36
2275,540,30,36
3655,447,30,36
1416,130,30,35
4773,274,30,34
1924,979,30,33
3551,743,30,33
70,742,30,33
444,890,30,32
1755,759,30,32
4693,661,30,32
4873,390,30,32
78,88,30,32
530,247,30,31
2130,152,30,31
235,17,30,31
4474,504,30,30
2019,189,30,30
4600,888,30,29
4270,765,30,29
3658,504,30,29
4450,451,30,29
84,232,30,29
1988,470,30,27
2905,941,30,26
37,860,30,26
3992,754,30,25
1376,128,30,25
1694,898,30,24
519,73,30,24
849,317,30,23
1862,998,30,21
1403,655,30,21
1128,470,30,21
3444,347,30,21
2628,149,30,21
4815,724,30,19
71,160,30,19
3162,997,30,18
2049,199,30,18
2335,39,30,18
1928,37,30,18
1621,774,30,16
973,761,30,16
3020,695,30,16
2833,959,30,15
2480,704,30,15
838,131,30,15
2483,291,30,14
1820,290,30,14
1477,264,30,14
736,884,30,13
2933,809,30,13
512,243,30,13
535,709,30,12
2836,619,30,12
845,277,30,12
98,952,30,11
3225,67,30,10
2071,712,30,9
2931,403,30,8
168,214,30,8
2238,961,30,7
4989,68,30,7
4302,587,30,6
0,736,30,5
2969,705,30,5
2243,434,30,3
1200,564,30,2
3723,243,30,2
3191,77,30,2
686,885,30,1
4355,738,30,1
1272,660,30,1
3128,660,30,1
4831,458,30,1
3869,356,30,1
4547,980,31,48
4478,522,31,48
3428,272,31,48
427,683,31,47
4226,572,31,47
1861,172,31,46
4225,602,31,45
159,780,31,44
1908,245,31,44
2592,148,31,44
2650,604,31,43
3068,467,31,43
756,939,31,42
2072,620,31,42
4967,347,31,42
2370,158,31,41
2333,148,31,41
3870,22,31,40
1178,900,31,39
3265,854,31,39
3259,472,31,39
4031,465,31,38
80,433,31,38
2967,391,31,38
4939,319,31,38
1235,176,31,38
1349,932,31,37
3017,658,31,37
3423,475,31,37
1050,443,31,37
239,334,31,37
2724,345,31,36
2207,677,31,35
2852,284,31,35
2910,257,31,35
3513,83,31,35
1330,67,31,35
2307,999,31,34
4588,442,31,34
3301,782,31,33
4751,559,31,33
2712,581,31,32
3806,447,31,32
4909,660,31,31
4543,379,31,31
3511,188,31,30
1066,165,31,30
4532,38,31,29
3455,206,31,28
689,107,31,28
2536,145,31,26
1346,932,31,25
3402,59,31,25
2110,698,31,24
4245,88,31,24
704,132,31,23
3247,704,31,22
1944,433,31,21
3596,262,31,21
2360,667,31,20
1210,261,31,20
1957,653,31,19
1799,374,31,19
3117,117,31,19
2649,903,31,18
3951,594,31,17
4126,169,31,17
1986,951,31,16
2674,58,31,16
4739,110,31,15
1130,974,31,14
3477,952,31,13
4880,509,31,13
252,420,31,13
641,763,31,12
96,468,31,12
3123,444,31,12
3913,927,31,11
2356,928,31,10
3500,825,31,10
1852,466,31,10
1557,443,31,10
92,623,31,9
2906,191,31,9
2322,781,31,8
4743,603,31,8
1794,82,31,8
893,369,31,7
2125,154,31,7
308,530,31,6
1587,561,31,5
3399,43,31,3
2443,901,31,2
3837,854,31,2
3632,438,31,2
2537,39,32,48
1761,820,32,47
3159,714,32,47
2306,340,32,47
4941,201,32,47
3218,184,32,47
2739,345,32,45
1430,283,32,45
364,517,32,44
85,968,32,43
3939,853,32,43
4238,194,32,43
3240,16,32,43
4846,890,32,42
3872,933,32,41
4703,594,32,41
2778,180,32,41
3791,365,32,40
4653,256,32,38
4073,853,32,37
2573,277,32,36
